9536786,,1,4/20/2009 21:44,4,829419,5/6/2009 12:54,<machine-learning><neural-network><classification><spam-prevention>,18,all,,,375.1666667
43411911,,1,6/4/2009 15:35,7,951383,6/4/2009 15:45,<c#><artificial-intelligence><machine-learning>,6,no,,,0.166666667
21707678,,1,10/26/2009 10:23,6,1624092,10/26/2009 10:32,<c#><machine-learning>,118,mr,,,0.15
9830592,,1,11/8/2009 17:25,4,1714030,11/11/2009 9:22,<c><algorithm><machine-learning><neural-network><perceptron>,65,mb,c,!r,63.95
49527586,,1,4/27/2010 18:41,3,2789635,5/7/2010 15:18,<c#><machine-learning><neural-network><reinforcement-learning>,11,mb,,,236.6166667
44306109,,1,8/16/2010 18:50,2,3500825,8/17/2010 8:56,<animation><machine-learning><neural-network><physics><genetic-algorithm>,8,mb,,,14.1
44401270,,1,10/1/2010 11:38,3,3851441,10/3/2010 20:19,<c#><machine-learning><sequence><classification><time-series>,13,mb/mr,,,56.68333333
8907267,,1,10/8/2010 13:04,5,3890863,10/8/2010 13:17,<c#><artificial-intelligence><machine-learning><text-processing>,4,mr,,,0.216666667
35222995,,1,10/19/2010 10:38,2,3968027,10/19/2010 11:55,<c#><machine-learning><svm><libsvm>,16,mb,,,1.283333333
48967204,,1,11/26/2010 15:28,4,4286624,11/26/2010 15:42,<c#><validation><machine-learning><imaging>,14,all,,,0.233333333
15395835,,1,4/20/2011 13:34,3,5757210,4/22/2011 15:50,<c#><.net><machine-learning><svm><libsvm>,5,mb,,,50.26666667
52448899,,1,6/25/2011 9:21,5,6477168,6/25/2011 10:20,<c#><java><machine-learning><data-mining>,8,mr,ja,,0.983333333
1697243,,1,10/17/2011 9:56,4,8005339,11/4/2011 5:43,<c#><math><machine-learning><statistics><regression>,25,dp/mb,,,427.7833333
3496272,,1,4/27/2012 11:42,2,10350114,4/27/2012 11:51,<c#><.net><machine-learning><svm>,12,mr,,,0.15
3890734,,1,3/25/2012 12:04,1,10660001,5/18/2012 21:31,<c#><algorithm><machine-learning><bayesian>,7,mb,,,1305.45
3967460,,1,7/6/2012 12:01,1,11361996,7/6/2012 12:13,<c#><windows><machine-learning><messaging>,8,dc/dp,,,0.2
5731169,,1,9/20/2012 11:30,3,12571776,9/24/2012 19:42,<c#><machine-learning><nlp><artificial-intelligence><match>,9,dp/dc,,,104.2
951326,,1,8/19/2015 21:37,1,32106705,8/19/2015 22:30,<python><machine-learning><scikit-learn>,8,mb,py,!ja!c#!c+!r,0.883333333
7792088,,1,11/13/2016 11:40,1,40577611,11/13/2016 18:58,<c#><machine-learning><accord.net>,8,all,,,7.3
2723999,,1,3/22/2017 19:04,1,42960634,3/22/2017 19:09,<c#><python><.net><machine-learning><python.net>,4,all,py,,0.083333333
6476934,,1,5/23/2018 21:16,3,50530265,5/25/2018 13:24,<c#><machine-learning><ml.net>,8,all,,,40.13333333
3838785,,1,8/16/2018 18:42,1,51940793,8/21/2018 2:30,<c#><machine-learning><ml.net>,4,dc,,,103.8
3976481,,1,9/27/2018 12:23,1,52567337,9/29/2018 10:12,<c#><machine-learning><ml.net>,4,mb,,,45.81666667
9859973,,1,5/29/2019 17:14,2,56452295,6/4/2019 22:51,<c#><machine-learning><neural-network><backpropagation>,8,mb,,,149.6166667
10349998,,1,12/28/2019 18:52,1,63217029,8/2/2020 14:17,<c#><unity3d><machine-learning><artificial-intelligence><ml-agent>,4,mb,,,5227.416667
12511701,,1,3/2/2012 16:27,1,,,<c#><matlab><machine-learning><bayesian><ensemble-learning>,4,mb/mr,ma,,
11361811,,1,4/14/2017 12:52,2,,,<c++><machine-learning><tensorflow>,4,no,c+,!c#,
32106063,,1,2/11/2014 16:38,1,,,<c#><machine-learning><classification><encog>,4,dp,,,
40573388,,1,3/22/2012 21:11,2,,,<machine-learning><artificial-intelligence>,4,mb,ja/c+/py/c,,
52536943,,1,3/28/2018 6:30,0,,,<c#><.net><machine-learning><deep-learning><cntk>,7,mb,,,
51376040,,1,6/1/2017 11:19,3,,,<c#><python><machine-learning><ipc>,4,md,py,,
59513951,,1,6/6/2017 23:33,1,,,<c#><machine-learning><libsvm><accord.net><liblinear>,4,dp,,,
56365587,,1,1/18/2012 8:39,5,,,<c#><java><algorithm><machine-learning><computer-vision>,18,fe/mr,ja,,
51883503,,1,2/5/2016 11:26,1,,,<machine-learning><neural-network><genetic-algorithm><encog><es-hyperneat>,7,md,,!c#,
45076911,,1,2/24/2018 20:21,4,,,<c#><xml><algorithm><machine-learning>,9,mr,,,
770238,,1,3/13/2013 20:29,5,,,<python><machine-learning><artificial-intelligence><neural-network>,27,mb,py,!c#!ja,
1624060,,1,9/21/2018 17:57,1,,,<c#><machine-learning><.net-core><ml.net>,7,dp/dc,,,
4286540,,1,10/20/2010 9:39,4,,,<c#><.net><machine-learning>,18,mr,,,
42960567,,1,7/17/2018 7:53,0,,,<c#><.net><machine-learning><ml.net>,7,mb,,,
50497593,,1,7/13/2017 9:41,5,,,<python><windows><machine-learning><tensorflow><python-3.5>,6,mb,py,!c#,
